Device ID,Task ID,Device CPU,Device Memory,Device Network,Device Storage,Task CPU,Task Memory,Task Network,Task Storage,Optimal Scheduling
628,32,0.4330274798378373,7.206311877413337,0.3333177153821053,30.601711432634673,0.49281747772300477,3.2255642068312653,0.13785823291488192,51.111265845224366,0
902,33,0.8094295407888299,8.268101453015406,0.15568659305037502,39.28576785210662,0.16506526104370625,9.393691617078089,0.864689674317371,77.91513903665304,0
475,34,0.1385394359349677,5.681142628874527,0.9291743139220626,83.87323877835728,0.9152650209492832,9.264524949410427,0.516478409668032,19.973232071448393,0
470,35,0.13677982269131553,9.700062257003191,0.4292531666036079,59.461192015651946,0.40375896841607894,1.233316447996994,0.8333292931072951,71.53132384223869,1
686,36,0.6611524288928494,4.178841383356945,0.15370624160445767,53.048988081449174,0.6670319839487057,9.259854048848661,0.2015312471915714,56.765473496144295,0
130,37,0.20604524368403732,1.8281829409224444,0.9560561130546827,81.77258138337373,0.39585852571220814,9.900874741527465,0.14523181117944647,15.473955657743794,1
377,38,0.4903176555888672,2.161490582005417,0.40386242818491,41.58357224039932,0.584000660814937,2.6801171655130296,0.5476453442379157,12.819977135717282,1
133,39,0.272778273198326,9.6867251704656,0.5071206802492634,91.95750683287774,0.9538835701726519,3.1130765075646263,0.24603733471587272,21.030809173987652,1
438,40,0.7693778655521718,3.766085211611344,0.32731939124654297,93.51342167997885,0.8502066270654238,9.984290838813086,0.12974353865698324,80.54456950539017,1
475,41,0.7100678855295328,9.488714384992027,0.5205684079401538,13.500088990860078,0.23083680914612914,9.594976106681369,0.15721504917223622,23.791859140378158,0
442,42,0.9885732165235538,3.7457974564879226,0.8315928978169848,66.51237145401208,0.1743760275112855,1.721195167794058,0.19965351628197886,48.9150237045449,0
979,43,0.7869084630827866,4.087477501609577,0.49102940357471514,30.397665129615575,0.3932738905249329,7.36279509167359,0.5932687736501874,98.93465642476966,1
163,44,0.4341187359032689,9.820431113667892,0.9776908308472252,14.128151603512189,0.4447745438656623,3.1642351456965816,0.3343053695380699,72.17715381877227,1
931,45,0.2492799925264217,2.4321002848195166,0.17779918103619402,78.47875439508185,0.48184432053200843,2.6116266840271205,0.4581720693654263,63.19646161787006,1
669,46,0.2549650429161134,3.456605611481183,0.22221897104874705,98.29825726713855,0.31229735125485636,7.501110003771294,0.9582504889885898,73.92586105686648,0
810,47,0.12234450627772954,2.962722336733352,0.1422844846678757,30.828316902142657,0.27763414407494924,8.461277515553766,0.3739891026543636,12.250788319535262,0
649,48,0.7184914823483743,8.841738659440573,0.24338859880811642,75.88498472998029,0.5155063005954234,6.666482682651622,0.20601208880511152,35.7777051331248,0
340,49,0.18321436995181348,5.875749365418725,0.20457056311172955,69.73103178040193,0.2011715600134987,9.217896014686442,0.18578246902287088,14.2935474295225,0
638,50,0.179333049253527,3.7760628852484532,0.5733443621903028,85.11120293089762,0.7064832812221704,4.013087618935909,0.6806904653161949,86.77614527727093,0
74,51,0.78873206191784,4.635229145541318,0.12987750861547862,50.424097143999205,0.26000318537821254,6.774532631739185,0.74779150265631,26.01236995721826,1
69,52,0.12465992802850442,6.730122698427717,0.48032631097346823,57.6285347588102,0.8279494432483224,3.249617782592604,0.2832011370655275,37.11122358624985,1
947,53,0.6365785086656904,1.4510010743006214,0.8321011733740106,71.0052487731558,0.7896848159933162,6.345746563811414,0.11865520480169323,28.79502401824607,1
420,54,0.6426901769200988,7.8731909346757245,0.31265298527398216,42.29612195733288,0.5398738013858512,6.420109701810027,0.48524630858941775,21.13981694149853,1
430,55,0.9265954838880318,5.980329016953919,0.6402682179631218,33.63037497896478,0.12366393513815047,3.8615578955798964,0.3339236212325466,24.48522430540403,1
185,56,0.35242611640173493,3.8018575313392584,0.9065153479122515,53.79185573210331,0.3036952689986414,6.764205105506666,0.23938547027808355,33.393671976604175,0
41,57,0.3898194909220495,8.372386725186065,0.6605106789180367,41.64970899501882,0.7609901378662383,4.59239536927391,0.6685917602806811,79.32037866461415,0
707,58,0.6967943113255071,9.488714384992027,0.3828790798339953,69.02324895995886,0.5272287996035279,9.993835306066734,0.7288156118621474,41.588914781839804,1
855,59,0.29999569920976477,8.502491478633658,0.7963815835541755,93.88889920303785,0.26276750273132915,3.3590068478327986,0.45634473413501275,79.68573673746562,1
893,60,0.8144331888085898,8.617861483244482,0.3804917584290902,23.02377492835658,0.9877996954934912,7.002668090813096,0.6648630616958386,88.29327277724411,1
194,61,0.18115792343961917,7.678549120571766,0.1800934610447827,48.91243364162303,0.1625691430500798,3.931780818883532,0.24525739582313266,96.6837478609265,1
477,62,0.3614318160135852,1.9475428338994456,0.4613140785821528,81.77258138337373,0.17223404006920495,5.003568617307318,0.5272867105672615,48.613821207638075,1
703,63,0.8712190633940223,5.075359960088453,0.5406373129862583,50.663639111553614,0.7001933408006513,1.1717738181993758,0.9620379395875435,40.26162712417417,0
379,64,0.9485387466784175,3.8440365455405483,0.3153467677481583,53.33253571705602,0.601581208781425,2.926373391854964,0.9897340686359425,61.323387569981485,0
862,65,0.6717432875163253,3.869295463844635,0.38826515592342525,24.831071551673254,0.7429610254662311,9.750651496512514,0.9115577812284915,63.183587054151374,1
667,66,0.14176908366871982,2.4555534825538503,0.6306857777227115,21.60882032006883,0.6330635470063627,2.7584319677267066,0.42277322479760004,15.797119259901901,0
487,67,0.46287315731761225,5.233747165965954,0.792402125217891,22.15074451202657,0.5812958253889712,9.099606370782086,0.2201507269264537,89.1898916711939,0
208,68,0.4715118387770443,7.681776661068823,0.6501143731108557,44.241502319737094,0.9065929898568754,6.538463745011437,0.48889181981477803,97.23544327775205,1
23,69,0.24431837236900666,8.075137565798494,0.8218649574360597,98.28734960674106,0.3011892369260477,1.5515622151018111,0.8777653012237048,13.513759040573998,0
777,70,0.30658529167297893,1.4136894925424064,0.8202750589215118,27.037539479881218,0.35216830659443343,1.7114351129001457,0.946957018002838,20.900909998156333,0
528,71,0.4433146445872007,1.3522902006471518,0.9026279512369922,50.424097143999205,0.19361211533749023,1.6970555050319476,0.5440263606915894,37.961665270139875,0
670,72,0.5845910439869593,7.775552724617655,0.6501143731108557,29.097971823400183,0.11482323439731695,4.4954236320774275,0.9710631045683661,23.003587375776362,1
890,73,0.4881302002542125,2.633055987629611,0.3324083134773632,21.060061562706917,0.35101959562990126,3.7890611684188142,0.5100146710084953,98.15416573679255,0
871,74,0.18321436995181348,2.093756972161925,0.4400963972814069,72.47310020313758,0.7991585533623554,2.7549505350787227,0.7519428361048159,52.71548881816909,0
435,75,0.6360416549114714,2.895187212569816,0.4201393197912975,18.99014470529436,0.1333201843963004,8.901767228447952,0.3067839414724349,32.398517908255684,0
519,76,0.6135622145182007,8.268101453015406,0.22664324188023918,57.848799934992016,0.849797674124411,6.494264670759664,0.8090343708641242,99.63300909371868,0
409,77,0.9695288380210495,3.65006159251005,0.14479762293477677,21.352007525084503,0.6470199609780675,7.944612054295827,0.7717537128813937,85.14129331575685,1
996,78,0.5282670779035706,9.859293004078612,0.7166870851608331,18.795780342045504,0.5000614230186761,7.360650950627645,0.7955849967651971,34.35426003482954,0
11,79,0.2623347932455642,9.33467530282423,0.45322513812076204,67.91183849284707,0.6215758811355766,2.0636540034806057,0.2609671008097598,64.04424309551197,1
444,80,0.40975462931637885,1.9267345227148676,0.15568659305037502,58.368272322742,0.4602499093486334,5.173651930088682,0.4954926147790718,58.631008408334836,0
58,81,0.45842758252272964,7.204136821449602,0.4172772915821007,63.02389360177292,0.7116775521416369,8.598560009593719,0.5056755620813604,77.38856051405926,1
343,82,0.986208644701092,2.4765898212014292,0.9466443603681061,80.15595329153393,0.3713738856812049,2.0614960596675624,0.9955125814892948,51.759184496886576,1
136,83,0.4262650630718561,2.6887905636670575,0.7571333314009174,94.3402808609546,0.8662810055094929,6.827925800658228,0.6792942298824602,72.63604790548382,1
364,84,0.9092091172366471,3.0131935469182602,0.9163983046275419,43.429648253485695,0.8572187062809055,2.8505650440903794,0.45084342926431964,38.72921050358727,1
825,85,0.4559661915498251,5.0199473227908955,0.8761971068796937,64.78446134304747,0.8467523047748227,8.923489947778613,0.7318917682288347,54.45343892040186,0
56,86,0.8168730115180973,5.9795532728672285,0.5944159866052096,79.66446324259847,0.7014909584618606,1.590557515170172,0.6274750883451717,42.593287286047406,1
238,87,0.545336460331958,5.091188686013955,0.9321306045572797,17.563362381997397,0.26711989770157407,2.6476966328246254,0.9920843449628616,67.06129003095282,0
771,88,0.6619973616016858,8.362817223798178,0.8711290779927751,48.825687190554895,0.12401893270937381,9.870593617977036,0.2523531014806139,21.639744791899197,0
570,89,0.9050661052022915,2.161490582005417,0.4088856096583635,13.15888283678703,0.9865107339281975,1.1669602409189666,0.2933031816709175,26.67875534374323,0
908,90,0.8376251845705387,9.825417184882586,0.22664324188023918,86.83626651765516,0.8246530065458276,8.197798782817461,0.9828763060419812,17.908629659101667,1
137,91,0.55354005500894,1.5616322339742,0.7739182827558145,68.7977566252489,0.34682775023980317,3.3270434688742627,0.30155674336742333,44.52414981881071,0
513,92,0.2652255719561418,4.150731601084475,0.4666680953354394,20.000667070934295,0.4537453275065245,5.889658585692402,0.5020830018283525,85.68290439686851,0
342,93,0.405803245845739,2.5711110025272412,0.7717678564952916,78.15555735212641,0.11514455724186055,3.535866009932179,0.9216307537189848,18.503823624090806,1
479,94,0.4503363375846512,2.282208416880915,0.5946689752718551,31.683883053362685,0.8645127500485706,9.921909955396764,0.41092512026479755,71.4279477291991,0
545,95,0.8217806147777825,9.811063478275178,0.32731939124654297,95.28177724451943,0.8031047402654187,6.001386619156081,0.28384210218435363,54.35243020198547,1
168,96,0.8408572213657874,5.799643677581002,0.9781985088679488,40.69302492088825,0.6928581942842447,2.5022846039918822,0.5211607926877296,35.88514759247556,0
142,97,0.7956128424179422,6.070915426590278,0.20436601765756607,25.912093641090486,0.524837205300715,2.666017126878054,0.7144492870654773,20.14369097629715,0
51,98,0.4085544635760422,2.0929008833600236,0.45297126006094035,79.91205670751249,0.45916929282601826,6.451215471383852,0.8687121101460688,99.22270120215362,0
89,99,0.9332929693634434,3.7760628852484532,0.6810074391625798,44.821432379864504,0.21443925957727,6.1525498223380755,0.472098734103645,96.10599035528361,0
259,100,0.405803245845739,1.316217225677006,0.6763060984957583,78.7748748959935,0.9598219752059537,1.9382647246044082,0.9519156379211221,67.38845470225635,0
34,101,0.8484007177345175,5.324548781223131,0.8970596366089973,73.28684801638254,0.97059368739621,5.679937768687084,0.4722098078101372,71.88462828687997,0
188,102,0.40692305466847667,9.532468655989875,0.9503765728969602,44.2051909379918,0.8996815163287035,8.616945622367687,0.9827878383737804,23.54882058526949,1
565,103,0.39239682062170733,7.843006912297717,0.8292589321618452,18.53755208571049,0.45989337824623366,2.4644160787303755,0.5990938199240199,61.73544886425865,1
12,104,0.6092102553951344,7.376990485520422,0.7973241342914241,72.6759157420281,0.8450186735384972,6.336758160767501,0.7694479673265588,74.41646411481585,1
905,105,0.23278399415249681,5.091188686013955,0.9465437667723189,37.2645318038915,0.9158697770289546,5.23663016075431,0.1295728663736974,77.2907711220901,1
988,106,0.2678217229587141,1.3998740664340052,0.4201393197912975,52.364227418643765,0.6886902871879008,5.552871535876355,0.8191461371939457,49.72611295550328,1
272,107,0.2392417894572776,6.105986830286003,0.669991328183603,32.998447212527815,0.6115476670007264,6.673977716313253,0.6289868037123665,16.651950384443182,1
852,108,0.711152549279609,6.307369295838185,0.6245404550360393,39.423395508971204,0.9111402161913146,8.549848087458829,0.3671623870269892,66.12277534147474,0
204,109,0.5686796927065684,2.964155436611077,0.7029080266839112,74.83786641583367,0.626339300840836,1.8664803040679079,0.7586363019757091,58.48085653100946,0
362,110,0.5264604879896947,6.876619466159861,0.35186663540830176,54.103929806684576,0.244662656748607,4.904921482640145,0.19699322046702666,37.87102697608465,0
78,111,0.966526338871073,2.563842446629764,0.3652787838900038,78.11432086831266,0.145088271476479,8.871666056383027,0.8470285836930681,90.68688081004181,1
901,112,0.3625887100558335,4.304143891178699,0.7304271641008308,57.28491744750737,0.7689768361012629,5.803755857479406,0.765594851464067,77.93375383771438,1
282,113,0.7158938133694045,7.035665129021163,0.29321984439240356,76.52596966744137,0.9849278058846163,7.450062929200466,0.6441331913069762,14.910851697800648,0
957,114,0.9510491130136878,5.3104193764620815,0.49365756605586064,46.74071798212342,0.1776202308250235,5.144787676261807,0.3284859539311418,18.82626344940541,0
347,115,0.8283635858802055,5.090402001535404,0.4230061543309699,60.54539586719949,0.4650659771286384,7.5528597954118055,0.882656955870134,35.02355475279907,0
396,116,0.9701505303511091,7.544997771918816,0.924756097128453,92.74565267244138,0.35941925068508684,9.194133389948814,0.5701469036337422,26.274658695318188,0
893,117,0.3353915282691085,9.535214684839893,0.9221659571561586,26.86271089581699,0.9431797728040106,7.197441808989831,0.922722406476478,56.559419014036706,0
964,118,0.8946200927574463,1.6865342739409734,0.1114250855687451,60.44514010153192,0.4517242736783559,3.8276459193559487,0.5475759905540684,76.05525103298274,1
384,119,0.5060572602131838,2.6577799983510073,0.17268972821953815,16.618106706336008,0.747791348245665,5.697815112197146,0.2967343656223296,85.31932720426846,1
315,120,0.8078282564666504,5.059565700011127,0.8147443211790244,31.995720542161614,0.502779326661658,1.5115395229006798,0.14361831815658477,46.80041806307373,1
218,121,0.8086476129549461,5.481133935187268,0.22911589929898613,80.73526963161147,0.7528069115972726,5.651923788485379,0.5573035272974705,91.45204436107247,1
923,122,0.7102753751375136,3.6428636307227924,0.3518314108667058,91.93269137671997,0.11477449047562059,9.44207759929053,0.27190074003968123,96.57189739360363,0
810,123,0.5535900789378629,7.549899556835037,0.1422844846678757,74.5596855672013,0.9771690133535564,3.49164340147969,0.548221059358398,78.31118205327178,0
525,124,0.9265014062307205,9.80090655348123,0.8180807847768079,30.828316902142657,0.33861699830405534,9.854714361391423,0.7607282595258088,81.82918947936099,1
60,125,0.30951828616779037,1.5373839910102864,0.6763060984957583,94.69125982111962,0.7538892574061642,3.60759730031504,0.4207035958219131,89.83443638508706,1
695,126,0.27467784226112213,2.282208416880915,0.7187330168842879,52.665277960386206,0.36445943780795675,2.4244151814684423,0.846379740928522,45.94088379444153,1
150,127,0.7779307620908851,1.5099517951494574,0.6266191743755193,97.1311632543229,0.76572451116477,4.9307106901612086,0.33960889365736757,11.663386134390215,0
934,128,0.24928153165163858,9.14182078257065,0.5621798615923455,71.40414455628823,0.6556120182631566,9.65946607673226,0.34021554692044087,80.48902636426719,1
12,129,0.8078282564666504,5.939833907676714,0.3658760463111548,36.91009486049363,0.6593462339707363,4.472552542972441,0.8380808802418125,82.96956406151297,1
409,130,0.4803823003126608,1.1676024790319786,0.8761971068796937,27.064005305193415,0.3235551858576727,1.7640085388221793,0.4408309126019597,78.99080238422673,1
438,131,0.19307502349468852,7.035665129021163,0.29339480383345506,81.33499839326467,0.8904564687738145,5.711555489102003,0.6859916155204036,80.06903125118232,1
276,132,0.16697145295320504,8.897299613450071,0.5840146813856062,70.40247207224533,0.43474012328545086,3.8791662453930527,0.3686415627155962,38.350640908510925,1
779,133,0.7744195825132264,2.256787732685236,0.48032631097346823,83.69116973166261,0.15981517097071407,9.976543064588736,0.4553741549602438,24.274831892877998,1
82,134,0.39352662552495565,7.514707588662606,0.7396942411080163,43.3136160157779,0.4848874185847297,7.012973191842331,0.9459556368917834,71.46100079820758,1
122,135,0.22233422561592553,2.895187212569816,0.7846040541998167,72.32904305586135,0.1622141905099684,5.683513095006269,0.7563316600060126,90.5704864121303,1
65,136,0.7725021482474097,8.944923604606128,0.12415086696345497,65.28646191727795,0.339645328290899,8.030015006305177,0.18484205270047005,40.123373149436006,0
522,137,0.5021527310682586,3.65006159251005,0.5733443621903028,34.3968924013858,0.9657087957774141,9.269616125475116,0.7920813967985735,86.81706675452023,1
455,138,0.37909535702470243,9.899176910175653,0.4248156662613556,75.77035041683291,0.6658873067701019,2.203229080897111,0.6126324383920079,63.38199516823124,0
73,139,0.18452615725270977,6.421965540034862,0.5567732839248097,58.8467204355094,0.18940074840980958,4.014801576579098,0.9254699086232283,25.249869739189197,1
62,140,0.7120384559722648,6.299087902205493,0.21930524106521002,76.36219310928787,0.857470886060949,9.844646854322326,0.7168048553421681,93.79126593391538,1
211,141,0.7230138541645393,1.6642072352038269,0.1415934340432164,16.262873513815816,0.23346097915417988,4.372885113425001,0.2540635260109947,16.216662134749374,0
911,142,0.42709688828588344,2.0538324438186466,0.7739182827558145,82.60758610605235,0.17577495202975096,4.660161921179389,0.2982508613990469,49.48262733940061,1
598,143,0.7817461267764172,3.481814529959885,0.3324083134773632,98.66466084008525,0.23262856634355822,1.1332625541023533,0.5598924226618107,76.24104119874856,0
664,144,0.7662846255754255,1.4239158469863256,0.6157803280190275,27.584985879217513,0.7768043894283267,8.906887252509975,0.43714807637616926,23.41745386513653,0
75,145,0.9216799125500492,1.0120617207916223,0.5270699572364322,93.09044863039924,0.3638663408094486,5.391316036390633,0.8396123370625954,24.59525547992264,0
27,146,0.9988240282217148,2.615726525209605,0.1767801165791938,73.83542255943308,0.562106439298396,9.4690111583925,0.35891322370062084,35.035237761372386,0
948,147,0.6223060930657137,3.9742896306555986,0.23866396703809695,46.345070278548384,0.31898737041100467,5.3224273488493115,0.9534713778314078,68.39872967987854,1
583,148,0.9087929512509861,8.378301127760777,0.43777017300194265,64.74008798050659,0.3690218307017469,3.644461330754073,0.3608186925177177,85.64464791672879,1
431,149,0.20750308491139585,6.299087902205493,0.1767801165791938,67.36990190127324,0.16897526226200515,9.529300645587002,0.19387997883676786,27.40313831783008,1
654,150,0.4586602870882066,6.895165852158895,0.12797414730896933,55.092438070780865,0.4964127055248503,3.540538423554582,0.5876176904235285,60.019850363899266,0
916,151,0.554959445307417,2.1514305819975363,0.6800982769054169,42.18075772556204,0.6669980333181345,4.071385606731027,0.8200748645568918,87.90992147767145,1
593,152,0.3108288653590301,7.3141440030997735,0.8685870539231149,48.11623912656653,0.3814067677828613,8.48769106360803,0.4372517204573003,30.2904462947569,0
736,153,0.7260651866582013,2.7544453074961393,0.5135222804846136,91.46489845521027,0.3472535833452066,5.353073293738802,0.8683562900086864,18.83955706479359,0
319,154,0.14253532559614185,6.88137480933594,0.593546810492836,92.74565267244138,0.3492364556867886,5.042677912297405,0.36801935925626283,78.60432325979824,0
552,155,0.2825944384900183,7.376990485520422,0.14477767874316497,80.32547999440123,0.9101559055167127,7.804505526971047,0.25804389195431693,94.59464319001864,1
39,156,0.7819993238480669,7.025752967579293,0.19292415890832065,30.102317988103138,0.5523217304174461,5.802175121075196,0.9130727255016429,17.118850770901087,0
182,157,0.4085544635760422,6.257190954354385,0.1023423269097946,66.07051142841057,0.6600245102127844,9.161119724160807,0.4756516106119476,24.768339632679716,1
833,158,0.29999569920976477,4.066739223309707,0.16283598979224495,64.30288757917128,0.5002316884026499,4.045639659642889,0.5775898661185426,25.884181259518698,1
193,159,0.41001307019403166,6.432455791937471,0.4696561678486121,67.36990190127324,0.754749642937045,8.916317570482843,0.5674594759501843,27.90095580730979,1
479,160,0.46077698663888955,1.5180452677255731,0.7366239361757303,23.504014495179415,0.2642493298094979,6.136949396559696,0.8473591398178368,36.39299045263714,0
604,161,0.916620188415837,7.875815339599039,0.8825232163153652,25.325719897117477,0.8481868038635485,7.328935599978324,0.8052058989569272,56.95314378633738,0
678,162,0.6965672531186522,3.9673637489562505,0.7025046542906958,26.445732306479876,0.6469372051873221,7.366907087142673,0.44687323221089315,98.12092477491525,1
696,163,0.506323407474446,9.828428419422483,0.8202750589215118,44.241502319737094,0.36329489806167825,5.796273492175488,0.674763100885988,70.8234585814515,1
335,164,0.24055613764637995,9.287440018612994,0.7973419164961554,73.33310626267289,0.9313961630266507,6.455144662741183,0.6443475016272722,42.4446507202471,0
249,165,0.9701505303511091,3.126436006623874,0.8196260360100904,61.13165514279954,0.2947647077333398,8.781229596774057,0.8239203922045889,37.899925337878884,1
860,166,0.6092102553951344,2.8687185738947374,0.6355303413698442,75.65887940613258,0.3395084656164391,7.754389477429884,0.1027372958135556,24.07703681228947,0
750,167,0.21421977657392666,2.256787732685236,0.8617828201649073,57.848799934992016,0.6016271827511086,7.001060607994867,0.7372899086498605,31.495312334207977,1
241,168,0.42709688828588344,7.681776661068823,0.4248156662613556,27.13801754463174,0.25281649948454066,3.2868503364301356,0.6538911672330383,19.885391725501307,1
619,169,0.9977336443851672,1.1676024790319786,0.824094472986228,28.282335529355574,0.43435496237085636,1.4898682272935182,0.630950803400794,33.88544481551705,1
646,170,0.7782465113657943,9.462126413297488,0.674465936738387,39.5747785600027,0.28572126023712374,2.1040484966596034,0.6817505766162346,83.812466645259,0
201,171,0.7725021482474097,2.771448719027026,0.8453136330807115,66.78056066951255,0.4075584089374015,5.504452396165603,0.6073303238936738,12.109574335712976,0
324,172,0.49544052877807987,8.627974828000713,0.2632680778932738,36.86787325775107,0.7129637978620706,9.54233622660053,0.6577553330179577,43.636373460442464,1
939,173,0.3334426720290371,4.218101218662999,0.8523900376065734,81.05683365603298,0.9269037698395379,6.4161605574874105,0.6923112371374162,72.80233529353475,0
517,174,0.9050661052022915,3.331476455418138,0.33699711670217447,31.63028739414041,0.12001993695385446,4.709977438413764,0.9852653777096594,99.10221099325047,0
692,175,0.25834234494815433,1.3522902006471518,0.9594443524506042,66.97734700660234,0.5194995549845411,1.2918553991491013,0.2957534736498504,58.15683777827971,0
161,176,0.3486058777545777,4.327365020078947,0.265141183311895,88.51960951267974,0.17537213092709944,9.115043086394792,0.5099195943415217,71.25714251989316,0
238,177,0.10129898921735744,5.540081090760353,0.37645304370511057,32.24969243089399,0.7377751254676763,2.6399259022112,0.7472948250220185,22.15143746989144,0
573,178,0.46608070578705363,2.5711110025272412,0.20989579899278688,50.032977986197025,0.7430474569196386,9.693290525052893,0.17055154821037397,95.1560331932409,1
487,179,0.5383664126985191,9.200564057265998,0.30498635062700785,53.154059052980124,0.7112665111118618,7.826979038518883,0.3868755678275101,63.30989176704453,0
95,180,0.6020698817192243,8.09607512890933,0.674465936738387,73.17626470535257,0.48813906610517543,3.7892720593109273,0.9767015409643611,41.21755813615872,0
303,181,0.6080403340479528,1.0116639378264893,0.4781302795405413,19.01603867456889,0.8452546386162442,5.94575694790842,0.11259520754388776,90.8257711691931,0
873,182,0.8657917431678495,5.448487677084131,0.6489171406573555,64.35092174990375,0.843871669279947,1.08926363903206,0.8933731678394458,45.97192759565467,0
614,183,0.30619866654624917,7.376990485520422,0.6355303413698442,12.727653448303537,0.46485481069914014,3.4049916561646936,0.6496109355102277,57.97147656275634,1
5,184,0.2571335747447821,4.570031143373443,0.16624350244132646,95.96504786217207,0.261622041679863,6.584709397352042,0.5463108022674991,25.429415513591245,0
430,185,0.4127443371311851,8.721553668705596,0.3739674279469989,64.74008798050659,0.8917654515528785,6.226970763574082,0.5140252149419189,12.673716282594004,1
669,186,0.57786663274984,8.09607512890933,0.733095923668776,28.63242141783171,0.5556747026846073,2.4552744067257257,0.37087438112694104,12.397767574235948,0
